Hour,R0ad_name,Direction,Location,Time_Spend,Type,Dead,Injury,inside shoulder,inner lane,Nakauchi Lane,middle lane,Chinese and foreign lanes,outer lane,outer shoulder,ramp,capsize accident,construction accident,Dangerous goods vehicles,vehicle fire,Smoke car accident,Mainline interruption,branch, Category, crash car count,datetime,is_death,is_injury,car_type1_ratio,car_type2_ratio,car_type3_ratio,car_type4_ratio,car_type5_ratio
18,10010,1,67.5,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 18:41,FALSE,FALSE,1,0,0,0,0
18,10030,1,28.9,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 18:51,FALSE,FALSE,1,0,0,0,0
18,10010,2,35,30,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/19 18:33,FALSE,FALSE,1,0,0,0,0
19,10010,1,67.4,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 19:12,FALSE,FALSE,1,0,0,0,0
19,10010,2,40.1,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 19:13,FALSE,FALSE,1,0,0,0,0
19,10010,1,50.4,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 19:21,FALSE,FALSE,1,0,0,0,0
20,10020,3,8,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/19 20:04,FALSE,FALSE,1,0,0,0,0
19,10010,2,39.2,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 19:57,FALSE,FALSE,1,0,0,0,0
20,10030,2,33.6,23,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 20:00,FALSE,FALSE,1,0,0,0,0
20,10010,2,39.4,9,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 20:16,FALSE,FALSE,1,0,0,0,0
21,10010,2,72.6,22,A3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/19 21:31,FALSE,FALSE,0.5,0.5,0,0,0
0,10030,1,63.7,31,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 00:48,FALSE,FALSE,1,0,0,0,0
1,10010,2,83,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/20 01:21,FALSE,FALSE,1,0,0,0,0
1,10020,3,9.3,116,A2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Train,1,2023/7/20 01:36,FALSE,TRUE,0,0,1,0,0
7,10010,2,33.7,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 07:10,FALSE,FALSE,1,0,0,0,0
7,10010,2,35,16,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,4,2023/7/20 07:31,FALSE,FALSE,1,0,0,0,0
7,10010,2,39.4,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 07:45,FALSE,FALSE,1,0,0,0,0
7,10030,1,10,34,A2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/20 07:34,FALSE,TRUE,1,0,0,0,0
8,10030,1,8.7,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/20 08:34,FALSE,FALSE,0,0,0.666666667,0,0.333333333
9,10010,2,91.5,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 09:42,FALSE,FALSE,0.5,0,0,0,0.5
9,10010,1,23.6,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/7/20 09:40,FALSE,FALSE,0.666666667,0,0.333333333,0,0
9,10010,1,58,13,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/7/20 09:41,FALSE,FALSE,1,0,0,0,0
10,10010,2,27.3,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 10:09,FALSE,FALSE,0.5,0,0.5,0,0
10,10010,1,89,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 10:46,FALSE,FALSE,0.5,0,0,0,0.5
11,10010,1,87.9,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 11:03,FALSE,FALSE,1,0,0,0,0
13,10030,2,46.4,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 13:56,FALSE,FALSE,1,0,0,0,0
14,10010,1,73,25,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 14:51,FALSE,FALSE,1,0,0,0,0
9,10010,1,51.4,18,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 09:59,FALSE,FALSE,1,0,0,0,0
13,10030,1,52.2,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 13:49,FALSE,FALSE,0.5,0,0.5,0,0
10,10030,2,20,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,1,2023/10/21 10:50,FALSE,FALSE,0,0,1,0,0
15,10030,2,11.7,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 15:15,FALSE,FALSE,0.5,0,0.5,0,0
11,10030,1,52.4,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 11:29,FALSE,FALSE,1,0,0,0,0
15,10010,2,31.6,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/6/16 15:31,FALSE,FALSE,1,0,0,0,0
12,10020,4,10.5,3,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 12:08,FALSE,FALSE,1,0,0,0,0
15,10030,2,60.1,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 15:20,FALSE,FALSE,1,0,0,0,0
15,10010,2,33,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/20 15:27,FALSE,FALSE,0.5,0,0.5,0,0
15,10010,1,28.9,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 15:35,FALSE,FALSE,1,0,0,0,0
10,10010,1,79.6,48,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/10/21 10:55,FALSE,FALSE,1,0,0,0,0
16,10010,2,35,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/7/20 16:08,FALSE,FALSE,1,0,0,0,0
16,10010,2,42.3,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 16:40,FALSE,FALSE,1,0,0,0,0
17,10030,1,11.7,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 17:02,FALSE,FALSE,0.5,0,0.5,0,0
17,10030,2,34.8,23,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 17:15,FALSE,FALSE,1,0,0,0,0
17,10010,2,40.9,26,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 17:22,FALSE,FALSE,1,0,0,0,0
17,10020,3,2,22,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 17:53,FALSE,FALSE,0,0,0.5,0.5,0
18,10010,2,35.3,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 18:33,FALSE,FALSE,1,0,0,0,0
19,10030,2,38.8,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 19:05,FALSE,FALSE,1,0,0,0,0
19,10010,1,20.4,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 19:22,FALSE,FALSE,1,0,0,0,0
19,10030,1,35,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/7/20 19:19,FALSE,FALSE,1,0,0,0,0
19,10010,1,37.7,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 19:53,FALSE,FALSE,1,0,0,0,0
20,10020,3,10.1,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 20:29,FALSE,FALSE,1,0,0,0,0
23,10010,2,30.4,79,A2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/7/20 23:57,FALSE,TRUE,1,0,0,0,0
12,10030,1,54,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 12:08,FALSE,FALSE,1,0,0,0,0
8,10030,1,18.7,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 08:17,FALSE,FALSE,1,0,0,0,0
13,10010,1,68,74,A1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/26 13:35,TRUE,FALSE,0.5,0.5,0,0,0
8,10010,2,49,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 08:49,FALSE,FALSE,1,0,0,0,0
8,10030,1,109.1,37,A2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 08:39,FALSE,TRUE,0,0.5,0.5,0,0
9,10010,2,23.7,26,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 09:12,FALSE,FALSE,0.5,0.5,0,0,0
9,10010,2,33,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 09:47,FALSE,FALSE,0.5,0.5,0,0,0
9,10010,1,76.9,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 09:48,FALSE,FALSE,0.5,0.5,0,0,0
10,10030,2,36.6,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 10:08,FALSE,FALSE,1,0,0,0,0
10,10030,1,61,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 10:15,FALSE,FALSE,0.5,0.5,0,0,0
10,10010,2,33.4,17,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,4,2023/9/27 10:33,FALSE,FALSE,0.75,0.25,0,0,0
10,10030,2,37.4,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 10:52,FALSE,FALSE,1,0,0,0,0
11,10010,2,39.6,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 11:09,FALSE,FALSE,0.5,0.5,0,0,0
11,10010,2,30.2,6,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 11:11,FALSE,FALSE,1,0,0,0,0
11,10030,2,37.8,12,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/9/27 11:22,FALSE,FALSE,1,0,0,0,0
11,10030,1,63.1,19,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 11:22,FALSE,FALSE,0.5,0.5,0,0,0
12,10010,2,23,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 12:39,FALSE,FALSE,1,0,0,0,0
13,10030,2,47,20,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/27 13:46,FALSE,FALSE,1,0,0,0,0
14,10010,2,53.6,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/9/27 14:04,FALSE,FALSE,1,0,0,0,0
14,10010,2,39.2,33,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/27 14:13,FALSE,FALSE,1,0,0,0,0
14,10010,1,10,10,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 14:38,FALSE,FALSE,1,0,0,0,0
16,10010,1,19.4,5,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 16:36,FALSE,FALSE,0.5,0,0,0,0.5
16,10030,1,62,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 16:42,FALSE,FALSE,0.5,0.5,0,0,0
12,10010,1,33,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 12:21,FALSE,FALSE,1,0,0,0,0
12,10010,1,81.9,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 12:42,FALSE,FALSE,1,0,0,0,0
13,10010,2,33,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 13:10,FALSE,FALSE,1,0,0,0,0
13,10010,1,94.6,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 13:31,FALSE,FALSE,1,0,0,0,0
14,10030,2,0,13,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 14:08,FALSE,FALSE,1,0,0,0,0
13,10030,2,53.9,41,A2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/10/21 13:42,FALSE,TRUE,0.666666667,0,0,0,0.333333333
14,10020,3,14.2,21,A3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Train,2,2023/10/21 14:32,FALSE,FALSE,0.5,0,0,0,0.5
15,10030,2,47.1,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 15:07,FALSE,FALSE,1,0,0,0,0
15,10010,2,34,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 15:12,FALSE,FALSE,1,0,0,0,0
15,10010,2,33.7,1,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 15:23,FALSE,FALSE,1,0,0,0,0
15,10030,2,48.5,3,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 15:25,FALSE,FALSE,1,0,0,0,0
15,10010,1,88,46,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,4,2023/10/21 15:32,FALSE,FALSE,1,0,0,0,0
16,10010,1,51.2,15,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,4,2023/10/21 16:38,FALSE,FALSE,1,0,0,0,0
17,10010,1,27.25,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 17:07,FALSE,FALSE,1,0,0,0,0
17,10010,1,33,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 17:08,FALSE,FALSE,1,0,0,0,0
17,10010,2,51.2,10,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 17:19,FALSE,FALSE,1,0,0,0,0
17,10010,2,2,10,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 17:38,FALSE,FALSE,0.5,0,0.5,0,0
18,10010,1,49,12,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/21 18:11,FALSE,FALSE,1,0,0,0,0
18,10020,3,10.9,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 18:17,FALSE,FALSE,0.5,0,0.5,0,0
18,10010,2,25.6,22,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/10/21 18:35,FALSE,FALSE,1,0,0,0,0
21,10030,1,37.7,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/10/21 21:24,FALSE,FALSE,0.5,0,0.5,0,0
2,10010,2,44.2,51,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/10/22 02:14,FALSE,FALSE,0,1,0,0,0
12,10030,1,35,28,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/10/22 12:54,FALSE,FALSE,1,0,0,0,0
1,10030,2,12.2,17,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,1,2023/9/1 01:50,FALSE,FALSE,1,0,0,0,0
6,10010,1,34.6,10,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 06:57,FALSE,FALSE,1,0,0,0,0
6,10010,2,30.6,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 06:58,FALSE,FALSE,1,0,0,0,0
7,10010,2,40.6,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/1 07:05,FALSE,FALSE,1,0,0,0,0
7,10010,2,30.6,12,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 07:11,FALSE,FALSE,1,0,0,0,0
7,10010,2,27.4,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 07:44,FALSE,FALSE,1,0,0,0,0
7,10010,2,43.1,4,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 07:46,FALSE,FALSE,1,0,0,0,0
7,10030,2,100.4,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 07:49,FALSE,FALSE,1,0,0,0,0
7,10010,2,31.8,13,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 07:42,FALSE,FALSE,1,0,0,0,0
8,10010,1,41,3,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/1 08:04,FALSE,FALSE,1,0,0,0,0
8,10030,1,35,27,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/9/1 08:21,FALSE,FALSE,0.666666667,0,0.333333333,0,0
8,10010,1,16.5,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 08:50,FALSE,FALSE,0.5,0,0.5,0,0
8,10020,4,3.5,27,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 08:56,FALSE,FALSE,0.5,0.5,0,0,0
8,10020,3,2.8,152,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Train,1,2023/9/1 08:33,FALSE,FALSE,0,0,1,0,0
9,10010,1,47,34,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/1 09:17,FALSE,FALSE,1,0,0,0,0
9,10010,1,51.1,9,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/1 09:44,FALSE,FALSE,0.333333333,0.333333333,0.333333333,0,0
9,10010,1,39.7,15,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/9/1 09:46,FALSE,FALSE,0.5,0,0.5,0,0
9,10010,1,50.4,12,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 09:57,FALSE,FALSE,0.5,0.5,0,0,0
10,10010,1,46.2,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 10:03,FALSE,FALSE,1,0,0,0,0
10,10030,1,58.5,5,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 10:16,FALSE,FALSE,0.5,0,0.5,0,0
10,10010,2,21.9,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/1 10:23,FALSE,FALSE,1,0,0,0,0
22,10050,1,42.5,49,A2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,Train,2,2023/9/25 22:54,FALSE,FALSE,1,0,0,0,0
15,10050,1,47.7,20,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Train,2,2023/9/26 15:17,FALSE,FALSE,1,0,0,0,0
20,10050,1,14.8,24,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Train,2,2023/9/28 20:24,FALSE,FALSE,1,0,0,0,0
9,10050,2,54,32,A3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,Train,1,2023/9/30 09:53,FALSE,FALSE,1,0,0,0,0
16,10030,2,43.9,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/9/27 16:38,FALSE,FALSE,1,0,0,0,0
17,10030,2,47.9,3,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 17:32,FALSE,FALSE,1,0,0,0,0
17,10030,2,28,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 17:53,FALSE,FALSE,1,0,0,0,0
17,10030,1,19.8,16,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 17:48,FALSE,FALSE,0.5,0,0.5,0,0
17,10010,1,57.4,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 17:44,FALSE,FALSE,1,0,0,0,0
18,10031,3,3.8,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 18:12,FALSE,FALSE,1,0,0,0,0
18,10010,2,53,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 18:23,FALSE,FALSE,1,0,0,0,0
18,10020,4,14.2,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 18:39,FALSE,FALSE,1,0,0,0,0
18,10020,3,18,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 18:40,FALSE,FALSE,1,0,0,0,0
18,10030,2,50.5,21,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 18:59,FALSE,FALSE,1,0,0,0,0
19,10010,1,51.6,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:12,FALSE,FALSE,1,0,0,0,0
19,10010,2,45,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:13,FALSE,FALSE,1,0,0,0,0
19,10010,1,57.3,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:45,FALSE,FALSE,1,0,0,0,0
19,10010,2,33.8,14,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:43,FALSE,FALSE,1,0,0,0,0
19,10010,1,33,9,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/27 19:57,FALSE,FALSE,1,0,0,0,0
19,10010,2,95.2,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:57,FALSE,FALSE,1,0,0,0,0
4,10010,1,84.8,16,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 04:31,FALSE,FALSE,0,1,0,0,0
19,10010,2,81.1,50,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/9/27 19:36,FALSE,FALSE,0.5,0.5,0,0,0
6,10030,2,54,16,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/9/28 06:54,FALSE,FALSE,0.666666667,0,0.333333333,0,0
7,10010,1,15,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 07:28,FALSE,FALSE,1,0,0,0,0
7,10010,1,21.6,10,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,4,2023/9/28 07:53,FALSE,FALSE,1,0,0,0,0
8,10030,1,35,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/28 08:03,FALSE,FALSE,1,0,0,0,0
7,10030,1,0.8,48,A2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,4,2023/9/28 07:44,FALSE,TRUE,1,0,0,0,0
8,10010,2,27.3,17,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 08:58,FALSE,FALSE,0.5,0.5,0,0,0
9,10010,1,81.9,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/28 09:12,FALSE,FALSE,1,0,0,0,0
11,10010,1,52,20,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/9/28 11:02,FALSE,FALSE,0,0,1,0,0
11,10010,1,88.1,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 11:28,FALSE,FALSE,0.5,0,0.5,0,0
12,10010,1,32,14,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/9/28 12:33,FALSE,FALSE,1,0,0,0,0
13,10010,2,25.4,8,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 13:42,FALSE,FALSE,1,0,0,0,0
14,10010,1,80.2,2,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 14:14,FALSE,FALSE,1,0,0,0,0
15,10030,1,58.8,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 15:06,FALSE,FALSE,0,1,0,0,0
14,10030,2,36.4,24,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/28 14:51,FALSE,FALSE,0.666666667,0,0.333333333,0,0
15,10010,1,49.9,17,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 15:09,FALSE,FALSE,0.5,0.5,0,0,0
15,10010,1,26.5,19,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 15:15,FALSE,FALSE,1,0,0,0,0
15,10010,2,63.1,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/9/28 15:20,FALSE,FALSE,1,0,0,0,0
15,10030,1,42.3,17,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/9/28 15:31,FALSE,FALSE,1,0,0,0,0
15,10020,4,10.8,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/9/28 15:45,FALSE,FALSE,0.5,0,0.5,0,0
